NAME	TITLE	SCORE	
CKS1BP4	CDC28 protein kinase regulatory subunit 1B pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:17395]	-0.19751552	
LINC02530	long intergenic non-protein coding RNA 2530 [Source:HGNC Symbol;Acc:HGNC:53556]	-0.19752473	
RN7SL455P	RNA, 7SL, cytoplasmic 455, pseudogene [Source:HGNC Symbol;Acc:HGNC:46471]	-0.19759409	
ZBTB20-AS1	ZBTB20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40640]	-0.19760673	
NRTN	neurturin [Source:HGNC Symbol;Acc:HGNC:8007]	-0.19763146	
CNTRL	centriolin [Source:HGNC Symbol;Acc:HGNC:1858]	-0.19764921	
PDE6A	phosphodiesterase 6A [Source:HGNC Symbol;Acc:HGNC:8785]	-0.1977332	
BAZ1A	bromodomain adjacent to zinc finger domain 1A [Source:HGNC Symbol;Acc:HGNC:960]	-0.19776405	
ENSG00000287797	novel transcript	-0.19777267	
OR2T5	olfactory receptor family 2 subfamily T member 5 [Source:HGNC Symbol;Acc:HGNC:15017]	-0.19779603	
ACTG1P24	actin gamma 1 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:49661]	-0.19780971	
IKZF2	IKAROS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13177]	-0.19782214	
OLFM2	olfactomedin 2 [Source:HGNC Symbol;Acc:HGNC:17189]	-0.1979062	
KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	-0.19798186	
SGCD	sarcoglycan delta [Source:HGNC Symbol;Acc:HGNC:10807]	-0.19805183	
RAP1BP3	RAP1B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49782]	-0.19810048	
C2orf49	chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]	-0.19814229	
MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6882]	-0.19814521	
SNORD21	small nucleolar RNA, C/D box 21 [Source:HGNC Symbol;Acc:HGNC:10144]	-0.19814733	
RNU6-41P	RNA, U6 small nuclear 41, pseudogene [Source:HGNC Symbol;Acc:HGNC:34247]	-0.19816883	
UGT1A1	UDP glucuronosyltransferase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:12530]	-0.19816913	
LINC02414	long intergenic non-protein coding RNA 2414 [Source:HGNC Symbol;Acc:HGNC:53343]	-0.19818056	
CDC20P1	cell division cycle 20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29487]	-0.19818746	
MAK16	MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]	-0.19820112	
ENSG00000243818	novel transcript	-0.19827284	
KRT18P37	keratin 18 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:33406]	-0.19830999	
ADRA1A	adrenoceptor alpha 1A [Source:HGNC Symbol;Acc:HGNC:277]	-0.19835036	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	-0.19835444	
LINC03015	long intergenic non-protein coding RNA 3015 [Source:HGNC Symbol;Acc:HGNC:56143]	-0.19836046	
ADRA2C	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]	-0.19838153	
TMEM237	transmembrane protein 237 [Source:HGNC Symbol;Acc:HGNC:14432]	-0.198382	
MAGEF1	MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]	-0.19838986	
TTI1	TELO2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29029]	-0.19841596	
HMX3	H6 family homeobox 3 [Source:HGNC Symbol;Acc:HGNC:5019]	-0.19843344	
MAPK11	mitogen-activated protein kinase 11 [Source:HGNC Symbol;Acc:HGNC:6873]	-0.19846524	
COPS8P2	COP9 signalosome subunit 8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45270]	-0.19849122	
FSIP2	fibrous sheath interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:21675]	-0.19850507	
TIMELESS	timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813]	-0.19853836	
CRLF3	cytokine receptor like factor 3 [Source:HGNC Symbol;Acc:HGNC:17177]	-0.19854861	
PWWP3A	PWWP domain containing 3A, DNA repair factor [Source:HGNC Symbol;Acc:HGNC:29641]	-0.19855982	
CNIH2	cornichon family AMPA receptor auxiliary protein 2 [Source:HGNC Symbol;Acc:HGNC:28744]	-0.19857891	
LINC01537	long intergenic non-protein coding RNA 1537 [Source:HGNC Symbol;Acc:HGNC:51301]	-0.19859947	
RPL35AP9	ribosomal protein L35a pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35643]	-0.19860893	
OR4E1	olfactory receptor family 4 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:8296]	-0.19865341	
ENSG00000124835	novel transcript	-0.19875835	
MSX2P1	msh homeobox 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24976]	-0.1987906	
CLIC2	chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]	-0.19880447	
MIR6129	microRNA 6129 [Source:HGNC Symbol;Acc:HGNC:50220]	-0.19884492	
USP54	ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:HGNC:23513]	-0.19884534	
AK3P3	AK3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39062]	-0.19889028	
TCF7	transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]	-0.19903143	
ORMDL2	ORMDL sphingolipid biosynthesis regulator 2 [Source:HGNC Symbol;Acc:HGNC:16037]	-0.19903444	
COG2	component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]	-0.19907	
DAAM1	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142]	-0.19909158	
HSP90AB4P	heat shock protein 90 alpha family class B member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:32538]	-0.19913341	
RNU6-665P	RNA, U6 small nuclear 665, pseudogene [Source:HGNC Symbol;Acc:HGNC:47628]	-0.19916034	
RNU6-998P	RNA, U6 small nuclear 998, pseudogene [Source:HGNC Symbol;Acc:HGNC:47961]	-0.19916034	
NUF2	NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621]	-0.19921827	
IGSF10	immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]	-0.19928417	
CLRN1-AS1	CLRN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30895]	-0.19932342	
HSD17B13	hydroxysteroid 17-beta dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:18685]	-0.1993274	
SOGA1	suppressor of glucose, autophagy associated 1 [Source:HGNC Symbol;Acc:HGNC:16111]	-0.19936693	
UFD1-AS1	UFD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55917]	-0.19959909	
ATP5PBP1	ATP synthase peripheral stalk-membrane subunit b pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39742]	-0.19966157	
RN7SL812P	RNA, 7SL, cytoplasmic 812, pseudogene [Source:HGNC Symbol;Acc:HGNC:46828]	-0.19966626	
RRM2P3	ribonucleotide reductase M2 polypeptide pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:10455]	-0.19967155	
OXA1L-DT	OXA1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:55448]	-0.19974655	
ARHGAP5	Rho GTPase activating protein 5 [Source:HGNC Symbol;Acc:HGNC:675]	-0.19976178	
RAD17	RAD17 checkpoint clamp loader component [Source:HGNC Symbol;Acc:HGNC:9807]	-0.19976501	
SIAH3	siah E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30553]	-0.19978148	
AKNA	AT-hook transcription factor [Source:HGNC Symbol;Acc:HGNC:24108]	-0.19981422	
RPL29P24	ribosomal protein L29 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:35616]	-0.19983195	
ENSG00000236951	novel transcript	-0.19985466	
PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	-0.19986746	
PRMT9	protein arginine methyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:25099]	-0.19986941	
SFMBT1	Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]	-0.19994512	
DUS4L	dihydrouridine synthase 4 like [Source:HGNC Symbol;Acc:HGNC:21517]	-0.19994798	
LINC01618	long intergenic non-protein coding RNA 1618 [Source:HGNC Symbol;Acc:HGNC:27195]	-0.19997676	
RANGRF	RAN guanine nucleotide release factor [Source:HGNC Symbol;Acc:HGNC:17679]	-0.19999212	
METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	-0.20004557	
RGPD8	RANBP2 like and GRIP domain containing 8 [Source:HGNC Symbol;Acc:HGNC:9849]	-0.20008397	
NCR1	natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]	-0.20015205	
SLC2A1	solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	-0.20018119	
KCNA6	potassium voltage-gated channel subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:6225]	-0.20018898	
COL6A6	collagen type VI alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:27023]	-0.20019573	
BCL9L	BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688]	-0.20020206	
CCND1	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]	-0.200266	
SLC13A3	solute carrier family 13 member 3 [Source:HGNC Symbol;Acc:HGNC:14430]	-0.20031698	
RNA5SP444	RNA, 5S ribosomal pseudogene 444 [Source:HGNC Symbol;Acc:HGNC:43344]	-0.20038004	
WBP11	WW domain binding protein 11 [Source:HGNC Symbol;Acc:HGNC:16461]	-0.20040824	
RPL22P3	ribosomal protein L22 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36804]	-0.20049462	
PIGV	phosphatidylinositol glycan anchor biosynthesis class V [Source:HGNC Symbol;Acc:HGNC:26031]	-0.20052572	
RASGRP1	RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]	-0.2005316	
KIAA0040	KIAA0040 [Source:HGNC Symbol;Acc:HGNC:28950]	-0.20053229	
FANCE	FA complementation group E [Source:HGNC Symbol;Acc:HGNC:3586]	-0.2006131	
XIAPP3	X-linked inhibitor of apoptosis pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:52377]	-0.20063803	
PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	-0.20064276	
FAM110C	family with sequence similarity 110 member C [Source:HGNC Symbol;Acc:HGNC:33340]	-0.20067848	
ENSG00000288887	novel transcript, antisense to RIPOR2	-0.20072827	
STXBP4	syntaxin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19694]	-0.20075162	
ENSG00000258471	novel transcript, antisense to SLC39A2	-0.20075928	
RN7SL123P	RNA, 7SL, cytoplasmic 123, pseudogene [Source:HGNC Symbol;Acc:HGNC:46139]	-0.20077854	
ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:26795]	-0.20081905	
SETD5	SET domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25566]	-0.2008753	
NIF3L1	NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]	-0.20090452	
DPP6	dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]	-0.20091695	
STX12	syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]	-0.20098941	
E2F3-IT1	E2F3 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41329]	-0.20101278	
SNORD69	small nucleolar RNA, C/D box 69 [Source:HGNC Symbol;Acc:HGNC:32730]	-0.20103757	
DBET	D4Z4 binding element transcript [Source:HGNC Symbol;Acc:HGNC:43904]	-0.20104046	
ANKRD18B	ankyrin repeat domain 18B [Source:HGNC Symbol;Acc:HGNC:23644]	-0.20104231	
RUFY1	RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]	-0.20111746	
RNU4-86P	RNA, U4 small nuclear 86, pseudogene [Source:HGNC Symbol;Acc:HGNC:47022]	-0.20116575	
LOC124904631	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	-0.20116575	
BTF3P6	basic transcription factor 3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:23765]	-0.20121805	
ITCH	itchy E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13890]	-0.20122123	
PTER	phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590]	-0.20124106	
LINC01356	long intergenic non-protein coding RNA 1356 [Source:HGNC Symbol;Acc:HGNC:50587]	-0.20126121	
LINC02570	long intergenic non-protein coding RNA 2570 [Source:HGNC Symbol;Acc:HGNC:39766]	-0.20126191	
ZNF799	zinc finger protein 799 [Source:HGNC Symbol;Acc:HGNC:28071]	-0.20133105	
LAS1L	LAS1 like ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726]	-0.2013375	
LARP1B	La ribonucleoprotein 1B [Source:HGNC Symbol;Acc:HGNC:24704]	-0.2013818	
SNCAIP	synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139]	-0.20140657	
RIPK2	receptor interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020]	-0.20143302	
MPHOSPH6	M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]	-0.20147282	
TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]	-0.20151019	
STAP2	signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]	-0.20151593	
DUSP18	dual specificity phosphatase 18 [Source:HGNC Symbol;Acc:HGNC:18484]	-0.2015602	
TTC23L	tetratricopeptide repeat domain 23 like [Source:HGNC Symbol;Acc:HGNC:26355]	-0.20157148	
SNORA58	small nucleolar RNA, H/ACA box 58 [Source:HGNC Symbol;Acc:HGNC:32652]	-0.20157503	
LINC02617	long intergenic non-protein coding RNA 2617 [Source:HGNC Symbol;Acc:HGNC:54089]	-0.20159657	
CDCA7L	cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]	-0.20162642	
RNF6	ring finger protein 6 [Source:HGNC Symbol;Acc:HGNC:10069]	-0.20165047	
TNS1-AS1	TNS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40589]	-0.20165965	
ZFP28	ZFP28 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:17801]	-0.20169908	
GPX2	glutathione peroxidase 2 [Source:HGNC Symbol;Acc:HGNC:4554]	-0.20171513	
SNORD23	small nucleolar RNA, C/D box 23 [Source:HGNC Symbol;Acc:HGNC:32718]	-0.20172447	
SPCS3	signal peptidase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26212]	-0.20178318	
ENSG00000226829	novel transcript	-0.2018261	
LINC01141	long intergenic non-protein coding RNA 1141 [Source:HGNC Symbol;Acc:HGNC:49455]	-0.20184582	
RPS27P8	ribosomal protein S27 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36022]	-0.20189735	
TNFSF9	TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]	-0.20197242	
IL2RB	interleukin 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6009]	-0.20197706	
P3H3	prolyl 3-hydroxylase 3 [Source:HGNC Symbol;Acc:HGNC:19318]	-0.20199357	
SMAD1-AS1	SMAD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49379]	-0.20199373	
MIR2909	microRNA 2909 [Source:HGNC Symbol;Acc:HGNC:38372]	-0.20201235	
RTKN	rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]	-0.20201647	
NQO2-AS1	NQO2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40407]	-0.20204431	
RN7SL333P	RNA, 7SL, cytoplasmic 333, pseudogene [Source:HGNC Symbol;Acc:HGNC:46349]	-0.20207177	
ENPEP	glutamyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:3355]	-0.20214218	
CEP43	centrosomal protein 43 [Source:HGNC Symbol;Acc:HGNC:17012]	-0.20215565	
HLA-DQB1	major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]	-0.20226009	
LINC00685	long intergenic non-protein coding RNA 685 [Source:HGNC Symbol;Acc:HGNC:27560]	-0.20227078	
FAM124A	family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]	-0.20228045	
OXSM	3-oxoacyl-ACP synthase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26063]	-0.20228109	
FOSL2-AS1	FOSL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55784]	-0.20240726	
CACUL1	CDK2 associated cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727]	-0.20241179	
ENSG00000258572	novel transcript	-0.20242232	
PMS2P5	PMS1 homolog 2, mismatch repair system component pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:9130]	-0.202464	
IGLV10-54	immunoglobulin lambda variable 10-54 [Source:HGNC Symbol;Acc:HGNC:5884]	-0.20249762	
ACTA2-AS1	ACTA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45169]	-0.20252864	
LINC00954	long intergenic non-protein coding RNA 954 [Source:HGNC Symbol;Acc:HGNC:48668]	-0.20253748	
SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]	-0.20255229	
LINC01145	long intergenic non-protein coding RNA 1145 [Source:HGNC Symbol;Acc:HGNC:49462]	-0.20256725	
DNAJC30	DnaJ heat shock protein family (Hsp40) member C30 [Source:HGNC Symbol;Acc:HGNC:16410]	-0.20260228	
CIAO1	cytosolic iron-sulfur assembly component 1 [Source:HGNC Symbol;Acc:HGNC:14280]	-0.20262204	
RPL7P15	ribosomal protein L7 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:36740]	-0.2026493	
SEC31B	SEC31 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:23197]	-0.20265646	
SNORA57	small nucleolar RNA, H/ACA box 57 [Source:HGNC Symbol;Acc:HGNC:32651]	-0.20267689	
ZNF230	zinc finger protein 230 [Source:HGNC Symbol;Acc:HGNC:13024]	-0.20273213	
GLCCI1	glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]	-0.20277223	
LINC01876	long intergenic non-protein coding RNA 1876 [Source:HGNC Symbol;Acc:HGNC:52695]	-0.20284306	
ZCCHC18	zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]	-0.20285079	
RNF41	ring finger protein 41 [Source:HGNC Symbol;Acc:HGNC:18401]	-0.20286122	
PRSS21	serine protease 21 [Source:HGNC Symbol;Acc:HGNC:9485]	-0.20287986	
HARS1	histidyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:4816]	-0.20294142	
MYCBP	MYC binding protein [Source:HGNC Symbol;Acc:HGNC:7554]	-0.20295349	
RN7SL43P	RNA, 7SL, cytoplasmic 43, pseudogene [Source:HGNC Symbol;Acc:HGNC:46059]	-0.20299183	
MSTO1	misato mitochondrial distribution and morphology regulator 1 [Source:HGNC Symbol;Acc:HGNC:29678]	-0.20305859	
AVL9	AVL9 cell migration associated [Source:HGNC Symbol;Acc:HGNC:28994]	-0.20307434	
GUSBP15	GUSB pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:54497]	-0.20308836	
AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 [Source:HGNC Symbol;Acc:HGNC:23463]	-0.20315497	
RPL10P9	ribosomal protein L10 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35579]	-0.20315653	
ATRX	ATRX chromatin remodeler [Source:HGNC Symbol;Acc:HGNC:886]	-0.20317936	
ING1	inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]	-0.20320955	
ZSCAN12	zinc finger and SCAN domain containing 12 [Source:HGNC Symbol;Acc:HGNC:13172]	-0.20321667	
ENSG00000266850	novel transcript, antisense to RBBP8	-0.20322134	
SH3BP5-AS1	SH3BP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44501]	-0.20330675	
LINC00841	long intergenic non-protein coding RNA 841 [Source:HGNC Symbol;Acc:HGNC:27430]	-0.20333898	
PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	-0.20339994	
OR7A17	olfactory receptor family 7 subfamily A member 17 [Source:HGNC Symbol;Acc:HGNC:8363]	-0.20342846	
LINC02685	long intergenic non-protein coding RNA 2685 [Source:HGNC Symbol;Acc:HGNC:27350]	-0.20345818	
LINC01505	long intergenic non-protein coding RNA 1505 [Source:HGNC Symbol;Acc:HGNC:51186]	-0.20346943	
HECTD2	HECT domain E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:26736]	-0.2034938	
SPDYE13	speedy/RINGO cell cycle regulator family member E13 [Source:HGNC Symbol;Acc:HGNC:51509]	-0.20351645	
NEXMIF	neurite extension and migration factor [Source:HGNC Symbol;Acc:HGNC:29433]	-0.20353895	
PAX9	paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]	-0.20356527	
OGT	O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:HGNC:8127]	-0.20357807	
SLC39A11	solute carrier family 39 member 11 [Source:HGNC Symbol;Acc:HGNC:14463]	-0.20361054	
ENSG00000235978	novel transcript, antisense to ITPR1	-0.20365247	
NACAD	NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196]	-0.20365871	
ENSG00000249476	novel transcript	-0.20375855	
SKP2	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]	-0.2037946	
TARP	TCR gamma alternate reading frame protein [Source:NCBI gene (formerly Entrezgene);Acc:445347]	-0.20380987	
ISM1	isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]	-0.20386647	
ATP2B1	ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814]	-0.20387772	
ENSG00000286383	novel transcript	-0.2038923	
RPL23AP42	ribosomal protein L23a pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:35942]	-0.20392217	
RNU1-56P	RNA, U1 small nuclear 56, pseudogene [Source:HGNC Symbol;Acc:HGNC:48398]	-0.20392616	
NDUFA3	NADH:ubiquinone oxidoreductase subunit A3 [Source:HGNC Symbol;Acc:HGNC:7686]	-0.20404592	
INSYN2B	inhibitory synaptic factor family member 2B [Source:HGNC Symbol;Acc:HGNC:37271]	-0.2040514	
LINC01948	long intergenic non-protein coding RNA 1948 [Source:HGNC Symbol;Acc:HGNC:52772]	-0.20408662	
SORL1-AS1	SORL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55594]	-0.20409344	
H1-0	H1.0 linker histone [Source:HGNC Symbol;Acc:HGNC:4714]	-0.20410922	
RARG	retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]	-0.2041122	
DOC2B	double C2 domain beta [Source:HGNC Symbol;Acc:HGNC:2986]	-0.20414987	
GAPDHP42	glyceraldehyde 3 phosphate dehydrogenase pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:37799]	-0.20419852	
IGHV5-78	immunoglobulin heavy variable 5-78 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5660]	-0.20421736	
SMC1A	structural maintenance of chromosomes 1A [Source:HGNC Symbol;Acc:HGNC:11111]	-0.20426267	
RPS3P4	ribosomal protein S3 (RPS3) pseudogene	-0.20426823	
NAPSA	napsin A aspartic peptidase [Source:HGNC Symbol;Acc:HGNC:13395]	-0.20428118	
ENSG00000287016	novel transcript	-0.20431726	
PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	-0.20442006	
COMMD7	COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]	-0.20444714	
ZNF451	zinc finger protein 451 [Source:HGNC Symbol;Acc:HGNC:21091]	-0.20446187	
ZNF234	zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027]	-0.20448987	
SMU1	SMU1 DNA replication regulator and spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:18247]	-0.20453063	
ALPK2	alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]	-0.2045665	
MID1	midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]	-0.20458345	
AKR1B15	aldo-keto reductase family 1 member B15 [Source:HGNC Symbol;Acc:HGNC:37281]	-0.20462826	
AZIN1	antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]	-0.20463383	
SFXN1	sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]	-0.20464507	
KRT1	keratin 1 [Source:HGNC Symbol;Acc:HGNC:6412]	-0.20465985	
ZNF736	zinc finger protein 736 [Source:HGNC Symbol;Acc:HGNC:32467]	-0.20469904	
PDE10A	phosphodiesterase 10A [Source:HGNC Symbol;Acc:HGNC:8772]	-0.20474562	
WDCP	WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]	-0.20476668	
CBX3P10	CBX3 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:56409]	-0.20479843	
THEM6	thioesterase superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:29656]	-0.20480835	
BNIP1	BCL2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1082]	-0.20486091	
NFATC2	nuclear factor of activated T cells 2 [Source:HGNC Symbol;Acc:HGNC:7776]	-0.20488071	
IQCC	IQ motif containing C [Source:HGNC Symbol;Acc:HGNC:25545]	-0.20494007	
ENSG00000267665	novel transcript	-0.20499769	
DHX58	DExH-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:29517]	-0.20502567	
OPA3	outer mitochondrial membrane lipid metabolism regulator OPA3 [Source:HGNC Symbol;Acc:HGNC:8142]	-0.20508054	
TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	-0.20508453	
POM121B	POM121 transmembrane nucleoporin B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:34004]	-0.2051007	
AARS2	alanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21022]	-0.20512128	
SPRYD3	SPRY domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25920]	-0.20517386	
HTR4	5-hydroxytryptamine receptor 4 [Source:HGNC Symbol;Acc:HGNC:5299]	-0.20518611	
ENSG00000288018	novel transcript	-0.20522103	
HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527]	-0.20523942	
PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	-0.2052878	
RORC	RAR related orphan receptor C [Source:HGNC Symbol;Acc:HGNC:10260]	-0.20529832	
TMA7	translation machinery associated 7 homolog [Source:HGNC Symbol;Acc:HGNC:26932]	-0.20533518	
MIR4440	microRNA 4440 [Source:HGNC Symbol;Acc:HGNC:41740]	-0.20537157	
NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	-0.20540531	
SLC30A6	solute carrier family 30 member 6 [Source:HGNC Symbol;Acc:HGNC:19305]	-0.20542403	
STK26	serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]	-0.20543548	
CEND1	cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]	-0.20548338	
