NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP	81	81		
TARTE_PLASMA_CELL_VS_PLASMABLAST_DN	307	303		
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	397	336		
TAVAZOIE_METASTASIS	108	91		
TAVOR_CEBPA_TARGETS_DN	32	32		
TAVOR_CEBPA_TARGETS_UP	51	51		
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA	78	74		
TCGA_GLIOBLASTOMA_COPY_NUMBER_DN	31	30		
TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	75	71		
TCGA_GLIOBLASTOMA_MUTATED	8		Rejected!	
TENEDINI_MEGAKARYOCYTE_MARKERS	62	62		
TERAMOTO_OPN_TARGETS_CLUSTER_1	14		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_3	7		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_4	15		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_5	7		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_6	26	26		
TERAMOTO_OPN_TARGETS_CLUSTER_7	18	18		
TERAMOTO_OPN_TARGETS_CLUSTER_8	8		Rejected!	
TERAO_AOX4_TARGETS_HG_DN	6		Rejected!	
TERAO_AOX4_TARGETS_HG_UP	28	28		
TERAO_AOX4_TARGETS_SKIN_DN	23	23		
TERAO_AOX4_TARGETS_SKIN_UP	31	28		
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN	6		Rejected!	
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP	5		Rejected!	
TESAR_ALK_TARGETS_EPISC_3D_UP	7		Rejected!	
TESAR_ALK_TARGETS_EPISC_4D_UP	6		Rejected!	
TESAR_ALK_TARGETS_HUMAN_ES_4D_DN	6		Rejected!	
TESAR_ALK_TARGETS_HUMAN_ES_5D_DN	7		Rejected!	
TESAR_ALK_TARGETS_HUMAN_ES_5D_UP	5		Rejected!	
TESAR_JAK_TARGETS_MOUSE_ES_D3_DN	8		Rejected!	
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	227	226		
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP	76	74		
THEODOROU_MAMMARY_TUMORIGENESIS	31	27		
THILLAINADESAN_ZNF217_TARGETS_DN	9		Rejected!	
THILLAINADESAN_ZNF217_TARGETS_UP	41	40		
THUM_MIR21_TARGETS_HEART_DISEASE_DN	9		Rejected!	
THUM_MIR21_TARGETS_HEART_DISEASE_UP	18	17		
THUM_SYSTOLIC_HEART_FAILURE_DN	220	216		
THUM_SYSTOLIC_HEART_FAILURE_UP	430	414		
TIAN_BHLHA15_TARGETS	16	16		
TIAN_TNF_SIGNALING_NOT_VIA_NFKB	22	22		
TIAN_TNF_SIGNALING_VIA_NFKB	26	26		
TIEN_INTESTINE_PROBIOTICS_24HR_DN	215	187		
TIEN_INTESTINE_PROBIOTICS_24HR_UP	561		Rejected!	
TIEN_INTESTINE_PROBIOTICS_2HR_DN	89	88		
TIEN_INTESTINE_PROBIOTICS_2HR_UP	30	24		
TIEN_INTESTINE_PROBIOTICS_6HR_DN	170	168		
TIEN_INTESTINE_PROBIOTICS_6HR_UP	53	33		
TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN	16	16		
TING_SILENCED_BY_DICER	30	26		
TOMIDA_LUNG_CANCER_POOR_SURVIVAL	5		Rejected!	
TOMIDA_METASTASIS_DN	18	18		
TOMIDA_METASTASIS_UP	26	24		
TOMLINS_METASTASIS_DN	20	20		
TOMLINS_METASTASIS_UP	14		Rejected!	
TOMLINS_PROSTATE_CANCER_DN	40	39		
TOMLINS_PROSTATE_CANCER_UP	40	39		
TONG_INTERACT_WITH_PTTG1	57	50		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN	18	18		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	159	156		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN	18	18		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	54	54		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	193	192		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	184	179		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN	56	56		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	203	200		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP	44	44		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_DN	7		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP	15	15		
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN	10		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	21	21		
TOOKER_GEMCITABINE_RESISTANCE_DN	123	120		
TOOKER_GEMCITABINE_RESISTANCE_UP	80	76		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	323	319		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN	18	18		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	20	20		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	272	266		
TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C	454	451		
TRAYNOR_RETT_SYNDROM_DN	15	15		
TRAYNOR_RETT_SYNDROM_UP	40	38		
TSAI_DNAJB4_TARGETS_DN	6		Rejected!	
TSAI_DNAJB4_TARGETS_UP	13		Rejected!	
TSAI_RESPONSE_TO_IONIZING_RADIATION	150	144		
TSAI_RESPONSE_TO_RADIATION_THERAPY	32	32		
TSENG_ADIPOGENIC_POTENTIAL_DN	47	41		
TSENG_ADIPOGENIC_POTENTIAL_UP	30	29		
TSENG_IRS1_TARGETS_DN	134	127		
TSENG_IRS1_TARGETS_UP	116	109		
TSUDA_ALVEOLAR_SOFT_PART_SARCOMA	10		Rejected!	
TSUNODA_CISPLATIN_RESISTANCE_DN	50	47		
TSUNODA_CISPLATIN_RESISTANCE_UP	15	15		
TSUTSUMI_FBXW8_TARGETS	9		Rejected!	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	19		Rejected!	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	20	16		
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN	7		Rejected!	
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP	24	24		
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	206	190		
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP	47	46		
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	73	66		
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP	74	71		
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	92	85		
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP	69	65		
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN	74	70		
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP	96	90		
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_DN	7		Rejected!	
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	66	65		
TURJANSKI_MAPK11_TARGETS	5		Rejected!	
TURJANSKI_MAPK14_TARGETS	10		Rejected!	
TURJANSKI_MAPK1_AND_MAPK2_TARGETS	12		Rejected!	
TURJANSKI_MAPK7_TARGETS	7		Rejected!	
TURJANSKI_MAPK8_AND_MAPK9_TARGETS	8		Rejected!	
UDAYAKUMAR_MED1_TARGETS_DN	244	237		
UDAYAKUMAR_MED1_TARGETS_UP	136	132		
UEDA_CENTRAL_CLOCK	90	84		
UEDA_PERIFERAL_CLOCK	171	162		
ULE_SPLICING_VIA_NOVA2	43	41		
UROSEVIC_RESPONSE_TO_IMIQUIMOD	19	19		
URS_ADIPOCYTE_DIFFERENTIATION_DN	31	29		
URS_ADIPOCYTE_DIFFERENTIATION_UP	66	62		
UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN	36	36		
VALK_AML_CLUSTER_1	29	29		
VALK_AML_CLUSTER_10	33	33		
VALK_AML_CLUSTER_11	38	38		
VALK_AML_CLUSTER_12	30	30		
VALK_AML_CLUSTER_13	31	30		
VALK_AML_CLUSTER_15	31	31		
VALK_AML_CLUSTER_16	28	26		
VALK_AML_CLUSTER_2	29	28		
VALK_AML_CLUSTER_3	34	34		
VALK_AML_CLUSTER_4	30	30		
VALK_AML_CLUSTER_5	32	32		
VALK_AML_CLUSTER_6	34	32		
VALK_AML_CLUSTER_7	27	27		
VALK_AML_CLUSTER_8	25	25		
VALK_AML_CLUSTER_9	35	35		
VALK_AML_WITH_11Q23_REARRANGED	23	21		
VALK_AML_WITH_CEBPA	37	37		
VALK_AML_WITH_EVI1	25	25		
VALK_AML_WITH_FLT3_ITD	41	41		
VALK_AML_WITH_T_8_21_TRANSLOCATION	5		Rejected!	
VANASSE_BCL2_TARGETS_DN	61	61		
VANASSE_BCL2_TARGETS_UP	34	32		
VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP	15		Rejected!	
VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	37	32		
VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP	82	74		
VANDESLUIS_COMMD1_TARGETS_GROUP_4_DN	17		Rejected!	
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	17		Rejected!	
VANDESLUIS_NORMAL_EMBRYOS_DN	21	20		
VANDESLUIS_NORMAL_EMBRYOS_UP	5		Rejected!	
VANHARANTA_UTERINE_FIBROID_DN	67	65		
VANHARANTA_UTERINE_FIBROID_UP	44	42		
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN	36	35		
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	66	65		
VANLOO_SP3_TARGETS_DN	89	86		
VANLOO_SP3_TARGETS_UP	9		Rejected!	
VANOEVELEN_MYOGENESIS_SIN3A_TARGETS	221	211		
VANTVEER_BREAST_CANCER_BRCA1_DN	41	37		
VANTVEER_BREAST_CANCER_BRCA1_UP	34	34		
VANTVEER_BREAST_CANCER_ESR1_DN	224	217		
VANTVEER_BREAST_CANCER_ESR1_UP	149	146		
VANTVEER_BREAST_CANCER_METASTASIS_DN	109	107		
VANTVEER_BREAST_CANCER_METASTASIS_UP	45	43		
VANTVEER_BREAST_CANCER_POOR_PROGNOSIS	49	49		
VARELA_ZMPSTE24_TARGETS_DN	42	39		
VARELA_ZMPSTE24_TARGETS_UP	44	43		
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	134	121		
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	163	153		
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	146	128		
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	177	165		
VECCHI_GASTRIC_CANCER_EARLY_DN	383	342		
VECCHI_GASTRIC_CANCER_EARLY_UP	435	418		
VERHAAK_AML_WITH_NPM1_MUTATED_DN	250	248		
VERHAAK_AML_WITH_NPM1_MUTATED_UP	187	183		
VERHAAK_GLIOBLASTOMA_CLASSICAL	161	155		
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	216	215		
VERHAAK_GLIOBLASTOMA_NEURAL	128	119		
VERHAAK_GLIOBLASTOMA_PRONEURAL	177	168		
VERNELL_RETINOBLASTOMA_PATHWAY_DN	23	22		
VERNELL_RETINOBLASTOMA_PATHWAY_UP	69	68		
VERNOCHET_ADIPOGENESIS	19	17		
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	37	35		
VERRECCHIA_EARLY_RESPONSE_TO_TGFB1	54	53		
VERRECCHIA_RESPONSE_TO_TGFB1_C1	19	19		
VERRECCHIA_RESPONSE_TO_TGFB1_C2	21	20		
VERRECCHIA_RESPONSE_TO_TGFB1_C3	14		Rejected!	
VERRECCHIA_RESPONSE_TO_TGFB1_C4	11		Rejected!	
VERRECCHIA_RESPONSE_TO_TGFB1_C5	21	21		
VERRECCHIA_RESPONSE_TO_TGFB1_C6	5		Rejected!	
VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN	16		Rejected!	
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	16	16		
VICENT_METASTASIS_UP	14		Rejected!	
VIETOR_IFRD1_TARGETS	24	20		
VILIMAS_NOTCH1_TARGETS_DN	27	26		
VILIMAS_NOTCH1_TARGETS_UP	52	51		
VILLANUEVA_LIVER_CANCER_KRT19_DN	63	61		
VILLANUEVA_LIVER_CANCER_KRT19_UP	175	170		
VISALA_AGING_LYMPHOCYTE_DN	19	19		
VISALA_AGING_LYMPHOCYTE_UP	7		Rejected!	
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN	13		Rejected!	
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP	15	15		
WACKER_HYPOXIA_TARGETS_OF_VHL	13		Rejected!	
WAESCH_ANAPHASE_PROMOTING_COMPLEX	13		Rejected!	
WAGNER_APO2_SENSITIVITY	26	25		
WAGSCHAL_EHMT2_TARGETS_UP	14		Rejected!	
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR	29	29		
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D	646		Rejected!	
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR	152	148		
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D	868		Rejected!	
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	148	148		
WAKASUGI_HAVE_ZNF143_BINDING_SITES	54	54		
WALLACE_JAK2_TARGETS_UP	23	21		
WALLACE_PROSTATE_CANCER_DN	6		Rejected!	
WALLACE_PROSTATE_CANCER_RACE_DN	86	84		
WALLACE_PROSTATE_CANCER_RACE_UP	303	298		
WALLACE_PROSTATE_CANCER_UP	20	20		
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	71	70		
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	140	137		
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	199	198		
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	270	258		
WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1	28	26		
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	37	31		
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	26	23		
WANG_BARRETTS_ESOPHAGUS_DN	25	22		
WANG_BARRETTS_ESOPHAGUS_UP	52	49		
WANG_CISPLATIN_RESPONSE_AND_XPC_DN	219	212		
WANG_CISPLATIN_RESPONSE_AND_XPC_UP	185	173		
WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG	27	27		
WANG_CLIM2_TARGETS_DN	182	177		
WANG_CLIM2_TARGETS_UP	266	255		
WANG_ESOPHAGUS_CANCER_PROGRESSION_UP	9		Rejected!	
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	101	100		
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	121	120		
WANG_HCP_PROSTATE_CANCER	106	103		
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	24	23		
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	32	32		
WANG_LMO4_TARGETS_DN	361	345		
WANG_LMO4_TARGETS_UP	368	352		
WANG_LSD1_TARGETS_DN	37	34		
WANG_LSD1_TARGETS_UP	24	22		
WANG_METASTASIS_OF_BREAST_CANCER	16		Rejected!	
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN	32	31		
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	22	22		
WANG_METHYLATED_IN_BREAST_CANCER	35	33		
WANG_MLL_TARGETS	294	265		
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	22	20		
WANG_NFKB_TARGETS	24	20		
WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	66	59		
WANG_RECURRENT_LIVER_CANCER_DN	16	15		
WANG_RECURRENT_LIVER_CANCER_UP	20	19		
WANG_RESPONSE_TO_ANDROGEN_UP	29	28		
WANG_RESPONSE_TO_BEXAROTENE_DN	30	28		
WANG_RESPONSE_TO_BEXAROTENE_UP	34	30		
WANG_RESPONSE_TO_FORSKOLIN_DN	9		Rejected!	
WANG_RESPONSE_TO_FORSKOLIN_UP	23	22		
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN	371	367		
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	392	379		
WANG_SMARCE1_TARGETS_DN	385	365		
WANG_SMARCE1_TARGETS_UP	294	281		
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	46	44		
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	45	40		
WANG_THOC1_TARGETS_DN	20	17		
WANG_THOC1_TARGETS_UP	5		Rejected!	
WANG_TNF_TARGETS	26	19		
WANG_TUMOR_INVASIVENESS_DN	211	203		
WANG_TUMOR_INVASIVENESS_UP	384	349		
WARTERS_IR_RESPONSE_5GY	50	48		
WARTERS_RESPONSE_TO_IR_SKIN	82	80		
WATANABE_COLON_CANCER_MSI_VS_MSS_DN	69	60		
WATANABE_COLON_CANCER_MSI_VS_MSS_UP	29	26		
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN	93	90		
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	113	106		
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	15	15		
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	19	18		
WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	43	37		
WEBER_METHYLATED_HCP_IN_FIBROBLAST_UP	6		Rejected!	
WEBER_METHYLATED_HCP_IN_SPERM_DN	29	25		
WEBER_METHYLATED_HCP_IN_SPERM_UP	20	17		
WEBER_METHYLATED_ICP_IN_FIBROBLAST	21		Rejected!	
WEBER_METHYLATED_ICP_IN_SPERM_DN	13		Rejected!	
WEBER_METHYLATED_ICP_IN_SPERM_UP	8		Rejected!	
WEBER_METHYLATED_IN_COLON_CANCER	18		Rejected!	
WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN	10		Rejected!	
WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP	13		Rejected!	
WEBER_METHYLATED_LCP_IN_SPERM_DN	8		Rejected!	
WEBER_METHYLATED_LCP_IN_SPERM_UP	15		Rejected!	
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2	36	36		
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	59	57		
WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	35	32		
WEIGEL_OXIDATIVE_STRESS_RESPONSE	33	33		
WEINMANN_ADAPTATION_TO_HYPOXIA_DN	38	37		
WEINMANN_ADAPTATION_TO_HYPOXIA_UP	26	26		
WEI_MIR34A_TARGETS	146	140		
WEI_MYCN_TARGETS_WITH_E_BOX	792		Rejected!	
WELCH_GATA1_TARGETS	25	24		
WELCSH_BRCA1_TARGETS_DN	141	139		
WELCSH_BRCA1_TARGETS_UP	201	197		
WENDT_COHESIN_TARGETS_UP	32	32		
WENG_POR_DOSAGE	23	22		
WENG_POR_TARGETS_GLOBAL_DN	25	23		
WENG_POR_TARGETS_GLOBAL_UP	19	19		
WENG_POR_TARGETS_LIVER_DN	23	19		
WENG_POR_TARGETS_LIVER_UP	42	42		
WESTON_VEGFA_TARGETS	95	88		
WESTON_VEGFA_TARGETS_12HR	27	25		
WESTON_VEGFA_TARGETS_3HR	66	60		
WESTON_VEGFA_TARGETS_6HR	50	44		
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	25	24		
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_UP	21	19		
WEST_ADRENOCORTICAL_TUMOR_DN	546		Rejected!	
WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	20	18		
WEST_ADRENOCORTICAL_TUMOR_MARKERS_UP	22	22		
WEST_ADRENOCORTICAL_TUMOR_UP	298	293		
WHITEFORD_PEDIATRIC_CANCER_MARKERS	117	117		
WHITEHURST_PACLITAXEL_SENSITIVITY	38	37		
WHITESIDE_CISPLATIN_RESISTANCE_DN	13		Rejected!	
WHITESIDE_CISPLATIN_RESISTANCE_UP	11		Rejected!	
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	20	19		
WHITFIELD_CELL_CYCLE_G1_S	133	130		
WHITFIELD_CELL_CYCLE_G2	168	166		
WHITFIELD_CELL_CYCLE_G2_M	198	194		
WHITFIELD_CELL_CYCLE_LITERATURE	44	44		
WHITFIELD_CELL_CYCLE_M_G1	126	121		
WHITFIELD_CELL_CYCLE_S	150	148		
WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	57	53		
WIELAND_UP_BY_HBV_INFECTION	103	103		
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	5		Rejected!	
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_UP	11		Rejected!	
WIERENGA_PML_INTERACTOME	42	37		
WIERENGA_STAT5A_TARGETS_DN	193	192		
WIERENGA_STAT5A_TARGETS_GROUP1	127	127		
WIERENGA_STAT5A_TARGETS_GROUP2	54	54		
WIERENGA_STAT5A_TARGETS_UP	202	202		
WIKMAN_ASBESTOS_LUNG_CANCER_DN	30	30		
WIKMAN_ASBESTOS_LUNG_CANCER_UP	17	17		
WILCOX_RESPONSE_TO_PROGESTERONE_DN	62	60		
WILCOX_RESPONSE_TO_PROGESTERONE_UP	153	146		
WILENSKY_RESPONSE_TO_DARAPLADIB	28	28		
WILLERT_WNT_SIGNALING	23	21		
WILLIAMS_ESR1_TARGETS_DN	6		Rejected!	
WILLIAMS_ESR1_TARGETS_UP	26	24		
WILLIAMS_ESR2_TARGETS_DN	11		Rejected!	
WILLIAMS_ESR2_TARGETS_UP	29	28		
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN	5		Rejected!	
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP	20	18		
WINNEPENNINCKX_MELANOMA_METASTASIS_DN	45	42		
WINNEPENNINCKX_MELANOMA_METASTASIS_UP	162	156		
WINTER_HYPOXIA_DN	52	52		
WINTER_HYPOXIA_METAGENE	243	228		
WINTER_HYPOXIA_UP	95	90		
WINZEN_DEGRADED_VIA_KHSRP	100	96		
WONG_ADULT_TISSUE_STEM_MODULE	721		Rejected!	
WONG_EMBRYONIC_STEM_CELL_CORE	335	306		
WONG_ENDMETRIUM_CANCER_DN	78	75		
WONG_ENDMETRIUM_CANCER_UP	25	19		
WONG_ENDOMETRIAL_CANCER_LATE	9		Rejected!	
WONG_MITOCHONDRIA_GENE_MODULE	218	193		
WONG_PROTEASOME_GENE_MODULE	50	50		
WOOD_EBV_EBNA1_TARGETS_DN	48	48		
WOOD_EBV_EBNA1_TARGETS_UP	110	107		
WOO_LIVER_CANCER_RECURRENCE_DN	78	75		
WOO_LIVER_CANCER_RECURRENCE_UP	105	103		
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	14		Rejected!	
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	31	28		
WORSCHECH_TUMOR_REJECTION_DN	10		Rejected!	
WORSCHECH_TUMOR_REJECTION_UP	61	54		
WOTTON_RUNX_TARGETS_DN	29	26		
WOTTON_RUNX_TARGETS_UP	20	18		
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN	13		Rejected!	
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	64	58		
WU_ALZHEIMER_DISEASE_DN	19	17		
WU_ALZHEIMER_DISEASE_UP	14		Rejected!	
WU_APOPTOSIS_BY_CDKN1A_NOT_VIA_TP53	11		Rejected!	
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	53	53		
WU_CELL_MIGRATION	183	170		
WU_HBX_TARGETS_1_DN	23	23		
WU_HBX_TARGETS_1_UP	16	16		
WU_HBX_TARGETS_2_DN	16	16		
WU_HBX_TARGETS_2_UP	23	23		
WU_HBX_TARGETS_3_DN	13		Rejected!	
WU_HBX_TARGETS_3_UP	18	18		
WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	52	51		
XIE_LT_HSC_S1PR3_OE_UP	29	29		
XIE_ST_HSC_S1PR3_OE_DN	23	23		
XIE_ST_HSC_S1PR3_OE_UP	189	185		
XU_AKT1_TARGETS_48HR	9		Rejected!	
XU_AKT1_TARGETS_6HR	27	27		
XU_CREBBP_TARGETS_DN	39	38		
XU_CREBBP_TARGETS_UP	22	22		
XU_GH1_AUTOCRINE_TARGETS_DN	131	123		
XU_GH1_AUTOCRINE_TARGETS_UP	201	176		
XU_GH1_EXOGENOUS_TARGETS_DN	105	92		
XU_GH1_EXOGENOUS_TARGETS_UP	56	43		
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN	19	19		
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_UP	35	34		
XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR	25	25		
XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN	23	22		
XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_UP	13		Rejected!	
XU_HGF_TARGETS_INDUCED_BY_AKT1_6HR	19	19		
XU_HGF_TARGETS_REPRESSED_BY_AKT1_DN	89	77		
XU_HGF_TARGETS_REPRESSED_BY_AKT1_UP	10		Rejected!	
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_DN	14		Rejected!	
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP	15	15		
XU_RESPONSE_TO_TRETINOIN_DN	12		Rejected!	
XU_RESPONSE_TO_TRETINOIN_UP	16	15		
YAGI_AML_FAB_MARKERS	194	193		
YAGI_AML_RELAPSE_PROGNOSIS	35	34		
YAGI_AML_SURVIVAL	123	119		
YAGI_AML_WITH_11Q23_REARRANGED	344	332		
YAGI_AML_WITH_INV_16_TRANSLOCATION	411	365		
YAGI_AML_WITH_T_8_21_TRANSLOCATION	372	359		
YAGI_AML_WITH_T_9_11_TRANSLOCATION	131	124		
YAGUE_PRETUMOR_DRUG_RESISTANCE_DN	13		Rejected!	
YAGUE_PRETUMOR_DRUG_RESISTANCE_UP	8		Rejected!	
YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN	8		Rejected!	
YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP	11		Rejected!	
YAMASHITA_LIVER_CANCER_STEM_CELL_DN	76	63		
YAMASHITA_LIVER_CANCER_STEM_CELL_UP	47	43		
YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN	17		Rejected!	
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	53	31		
